"","x"
"424","https://www.icpsr.umich.edu/web/ICPSR/studies/22923"
"425","https://www.icpsr.umich.edu/web/ICPSR/studies/4373"
"426","https://www.icpsr.umich.edu/web/ICPSR/studies/13582"
"427","https://www.icpsr.umich.edu/web/ICPSR/studies/22902"
"428","https://www.icpsr.umich.edu/web/ICPSR/studies/31202"
"429","https://www.icpsr.umich.edu/web/ICPSR/studies/28543"
"430","https://www.icpsr.umich.edu/web/ICPSR/studies/22928"
"431","https://www.icpsr.umich.edu/web/ICPSR/studies/22922"
"432","https://www.icpsr.umich.edu/web/ICPSR/studies/22900"
"433","https://www.icpsr.umich.edu/web/ICPSR/studies/7936"
"434","https://www.icpsr.umich.edu/web/ICPSR/studies/13609"
"435","https://www.icpsr.umich.edu/web/ICPSR/studies/13669"
"436","https://www.icpsr.umich.edu/web/ICPSR/studies/13584"
"437","https://www.icpsr.umich.edu/web/ICPSR/studies/22920"
"438","https://www.icpsr.umich.edu/web/ICPSR/studies/13611"
"439","https://www.icpsr.umich.edu/web/ICPSR/studies/8335"
"440","https://www.icpsr.umich.edu/web/ICPSR/studies/13742"
"441","https://www.icpsr.umich.edu/web/ICPSR/studies/8297"
"442","https://www.icpsr.umich.edu/web/ICPSR/studies/8462"
"443","https://www.icpsr.umich.edu/web/ICPSR/studies/22560"
"444","https://www.icpsr.umich.edu/web/ICPSR/studies/13679"
"445","https://www.icpsr.umich.edu/web/ICPSR/studies/13658"
"446","https://www.icpsr.umich.edu/web/ICPSR/studies/13607"
"447","https://www.icpsr.umich.edu/web/ICPSR/studies/13751"
"448","https://www.icpsr.umich.edu/web/ICPSR/studies/13578"
"449","https://www.icpsr.umich.edu/web/ICPSR/studies/7783"
"450","https://www.icpsr.umich.edu/web/ICPSR/studies/25504"
"451","https://www.icpsr.umich.edu/web/ICPSR/studies/35164"
"452","https://www.icpsr.umich.edu/web/ICPSR/studies/13601"
"453","https://www.icpsr.umich.edu/web/ICPSR/studies/13586"
"454","https://www.icpsr.umich.edu/web/ICPSR/studies/9316"
"455","https://www.icpsr.umich.edu/web/ICPSR/studies/22746"
"456","https://www.icpsr.umich.edu/web/ICPSR/studies/4138"
"457","https://www.icpsr.umich.edu/web/ICPSR/studies/13617"
"458","https://www.icpsr.umich.edu/web/ICPSR/studies/13598"
"459","https://www.icpsr.umich.edu/web/ICPSR/studies/13585"
"460","https://www.icpsr.umich.edu/web/ICPSR/studies/13583"
"461","https://www.icpsr.umich.edu/web/ICPSR/studies/13752"
"462","https://www.icpsr.umich.edu/web/ICPSR/studies/13666"
"463","https://www.icpsr.umich.edu/web/ICPSR/studies/13615"
"464","https://www.icpsr.umich.edu/web/ICPSR/studies/13594"
"465","https://www.icpsr.umich.edu/web/ICPSR/studies/13592"
"466","https://www.icpsr.umich.edu/web/ICPSR/studies/13591"
"467","https://www.icpsr.umich.edu/web/ICPSR/studies/13667"
"468","https://www.icpsr.umich.edu/web/ICPSR/studies/9285"
"469","https://www.icpsr.umich.edu/web/ICPSR/studies/3971"
"470","https://www.icpsr.umich.edu/web/ICPSR/studies/13619"
"471","https://www.icpsr.umich.edu/web/ICPSR/studies/13610"
"472","https://www.icpsr.umich.edu/web/ICPSR/studies/13602"
"473","https://www.icpsr.umich.edu/web/ICPSR/studies/26382"
"474","https://www.icpsr.umich.edu/web/ICPSR/studies/13716"
"475","https://www.icpsr.umich.edu/web/ICPSR/studies/13693"
"476","https://www.icpsr.umich.edu/web/ICPSR/studies/13691"
"477","https://www.icpsr.umich.edu/web/ICPSR/studies/13686"
"478","https://www.icpsr.umich.edu/web/ICPSR/studies/13665"
"479","https://www.icpsr.umich.edu/web/ICPSR/studies/13664"
"480","https://www.icpsr.umich.edu/web/ICPSR/studies/13654"
"481","https://www.icpsr.umich.edu/web/ICPSR/studies/13630"
"482","https://www.icpsr.umich.edu/web/ICPSR/studies/13628"
"483","https://www.icpsr.umich.edu/web/ICPSR/studies/13614"
"484","https://www.icpsr.umich.edu/web/ICPSR/studies/13606"
"485","https://www.icpsr.umich.edu/web/ICPSR/studies/13605"
"486","https://www.icpsr.umich.edu/web/ICPSR/studies/13604"
"487","https://www.icpsr.umich.edu/web/ICPSR/studies/13589"
"488","https://www.icpsr.umich.edu/web/ICPSR/studies/13740"
"489","https://www.icpsr.umich.edu/web/ICPSR/studies/13704"
"490","https://www.icpsr.umich.edu/web/ICPSR/studies/13698"
"491","https://www.icpsr.umich.edu/web/ICPSR/studies/13678"
"492","https://www.icpsr.umich.edu/web/ICPSR/studies/13661"
"493","https://www.icpsr.umich.edu/web/ICPSR/studies/13659"
"494","https://www.icpsr.umich.edu/web/ICPSR/studies/13653"
"495","https://www.icpsr.umich.edu/web/ICPSR/studies/13648"
"496","https://www.icpsr.umich.edu/web/ICPSR/studies/13641"
"497","https://www.icpsr.umich.edu/web/ICPSR/studies/13637"
"498","https://www.icpsr.umich.edu/web/ICPSR/studies/13629"
"499","https://www.icpsr.umich.edu/web/ICPSR/studies/13625"
"500","https://www.icpsr.umich.edu/web/ICPSR/studies/13623"
"501","https://www.icpsr.umich.edu/web/ICPSR/studies/13618"
"502","https://www.icpsr.umich.edu/web/ICPSR/studies/13616"
"503","https://www.icpsr.umich.edu/web/ICPSR/studies/13588"
"504","https://www.icpsr.umich.edu/web/ICPSR/studies/8978"
"505","https://www.icpsr.umich.edu/web/ICPSR/studies/13743"
"506","https://www.icpsr.umich.edu/web/ICPSR/studies/13736"
"507","https://www.icpsr.umich.edu/web/ICPSR/studies/13723"
"508","https://www.icpsr.umich.edu/web/ICPSR/studies/13722"
"509","https://www.icpsr.umich.edu/web/ICPSR/studies/13714"
"510","https://www.icpsr.umich.edu/web/ICPSR/studies/13703"
"511","https://www.icpsr.umich.edu/web/ICPSR/studies/13663"
"512","https://www.icpsr.umich.edu/web/ICPSR/studies/13660"
"513","https://www.icpsr.umich.edu/web/ICPSR/studies/13652"
"514","https://www.icpsr.umich.edu/web/ICPSR/studies/13649"
"515","https://www.icpsr.umich.edu/web/ICPSR/studies/13647"
"516","https://www.icpsr.umich.edu/web/ICPSR/studies/13646"
"517","https://www.icpsr.umich.edu/web/ICPSR/studies/13640"
"518","https://www.icpsr.umich.edu/web/ICPSR/studies/13636"
"519","https://www.icpsr.umich.edu/web/ICPSR/studies/13624"
"520","https://www.icpsr.umich.edu/web/ICPSR/studies/13622"
"521","https://www.icpsr.umich.edu/web/ICPSR/studies/13600"
"522","https://www.icpsr.umich.edu/web/ICPSR/studies/13597"
"523","https://www.icpsr.umich.edu/web/ICPSR/studies/13595"
"524","https://www.icpsr.umich.edu/web/ICPSR/studies/13593"
"525","https://www.icpsr.umich.edu/web/ICPSR/studies/13590"
"526","https://www.icpsr.umich.edu/web/ICPSR/studies/13587"
"527","https://www.icpsr.umich.edu/web/ICPSR/studies/13750"
"528","https://www.icpsr.umich.edu/web/ICPSR/studies/13749"
"529","https://www.icpsr.umich.edu/web/ICPSR/studies/7939"
"530","https://www.icpsr.umich.edu/web/ICPSR/studies/7938"
"531","https://www.icpsr.umich.edu/web/ICPSR/studies/13744"
"532","https://www.icpsr.umich.edu/web/ICPSR/studies/13735"
"533","https://www.icpsr.umich.edu/web/ICPSR/studies/13727"
"534","https://www.icpsr.umich.edu/web/ICPSR/studies/13726"
"535","https://www.icpsr.umich.edu/web/ICPSR/studies/13715"
"536","https://www.icpsr.umich.edu/web/ICPSR/studies/13708"
"537","https://www.icpsr.umich.edu/web/ICPSR/studies/13687"
"538","https://www.icpsr.umich.edu/web/ICPSR/studies/13683"
"539","https://www.icpsr.umich.edu/web/ICPSR/studies/13680"
"540","https://www.icpsr.umich.edu/web/ICPSR/studies/13674"
"541","https://www.icpsr.umich.edu/web/ICPSR/studies/13644"
"542","https://www.icpsr.umich.edu/web/ICPSR/studies/13603"
"543","https://www.icpsr.umich.edu/web/ICPSR/studies/13599"
"544","https://www.icpsr.umich.edu/web/ICPSR/studies/13596"
"545","https://www.icpsr.umich.edu/web/ICPSR/studies/13747"
"546","https://www.icpsr.umich.edu/web/ICPSR/studies/13746"
"547","https://www.icpsr.umich.edu/web/ICPSR/studies/13745"
"548","https://www.icpsr.umich.edu/web/ICPSR/studies/13692"
"549","https://www.icpsr.umich.edu/web/ICPSR/studies/7993"
"550","https://www.icpsr.umich.edu/web/ICPSR/studies/25141"
"551","https://www.icpsr.umich.edu/web/ICPSR/studies/13739"
"552","https://www.icpsr.umich.edu/web/ICPSR/studies/13579"
"553","https://www.icpsr.umich.edu/web/ICPSR/studies/13734"
"554","https://www.icpsr.umich.edu/web/ICPSR/studies/13717"
"555","https://www.icpsr.umich.edu/web/ICPSR/studies/7967"
"556","https://www.icpsr.umich.edu/web/ICPSR/studies/7937"
"557","https://www.icpsr.umich.edu/web/ICPSR/studies/13697"
"558","https://www.icpsr.umich.edu/web/ICPSR/studies/13627"
"559","https://www.icpsr.umich.edu/web/ICPSR/studies/13713"
"560","https://www.icpsr.umich.edu/web/ICPSR/studies/13712"
"561","https://www.icpsr.umich.edu/web/ICPSR/studies/13689"
"562","https://www.icpsr.umich.edu/web/ICPSR/studies/13688"
"563","https://www.icpsr.umich.edu/web/ICPSR/studies/13684"
"564","https://www.icpsr.umich.edu/web/ICPSR/studies/13656"
"565","https://www.icpsr.umich.edu/web/ICPSR/studies/13651"
"566","https://www.icpsr.umich.edu/web/ICPSR/studies/13643"
"567","https://www.icpsr.umich.edu/web/ICPSR/studies/13642"
"568","https://www.icpsr.umich.edu/web/ICPSR/studies/13632"
"569","https://www.icpsr.umich.edu/web/ICPSR/studies/13612"
"570","https://www.icpsr.umich.edu/web/ICPSR/studies/13731"
"571","https://www.icpsr.umich.edu/web/ICPSR/studies/13709"
"572","https://www.icpsr.umich.edu/web/ICPSR/studies/13682"
"573","https://www.icpsr.umich.edu/web/ICPSR/studies/13657"
"574","https://www.icpsr.umich.edu/web/ICPSR/studies/13655"
"575","https://www.icpsr.umich.edu/web/ICPSR/studies/13650"
"576","https://www.icpsr.umich.edu/web/ICPSR/studies/13645"
"577","https://www.icpsr.umich.edu/web/ICPSR/studies/13634"
"578","https://www.icpsr.umich.edu/web/ICPSR/studies/13633"
"579","https://www.icpsr.umich.edu/web/ICPSR/studies/13631"
"580","https://www.icpsr.umich.edu/web/ICPSR/studies/13626"
"581","https://www.icpsr.umich.edu/web/ICPSR/studies/13621"
"582","https://www.icpsr.umich.edu/web/ICPSR/studies/8537"
"583","https://www.icpsr.umich.edu/web/ICPSR/studies/13733"
"584","https://www.icpsr.umich.edu/web/ICPSR/studies/13729"
"585","https://www.icpsr.umich.edu/web/ICPSR/studies/13702"
"586","https://www.icpsr.umich.edu/web/ICPSR/studies/13694"
"587","https://www.icpsr.umich.edu/web/ICPSR/studies/13676"
"588","https://www.icpsr.umich.edu/web/ICPSR/studies/13673"
"589","https://www.icpsr.umich.edu/web/ICPSR/studies/13671"
"590","https://www.icpsr.umich.edu/web/ICPSR/studies/13670"
"591","https://www.icpsr.umich.edu/web/ICPSR/studies/13662"
"592","https://www.icpsr.umich.edu/web/ICPSR/studies/13638"
"593","https://www.icpsr.umich.edu/web/ICPSR/studies/13635"
"594","https://www.icpsr.umich.edu/web/ICPSR/studies/13613"
"595","https://www.icpsr.umich.edu/web/ICPSR/studies/13748"
"596","https://www.icpsr.umich.edu/web/ICPSR/studies/13741"
"597","https://www.icpsr.umich.edu/web/ICPSR/studies/13738"
"598","https://www.icpsr.umich.edu/web/ICPSR/studies/13737"
"599","https://www.icpsr.umich.edu/web/ICPSR/studies/13732"
"600","https://www.icpsr.umich.edu/web/ICPSR/studies/13730"
"601","https://www.icpsr.umich.edu/web/ICPSR/studies/13728"
"602","https://www.icpsr.umich.edu/web/ICPSR/studies/13724"
"603","https://www.icpsr.umich.edu/web/ICPSR/studies/13721"
"604","https://www.icpsr.umich.edu/web/ICPSR/studies/13720"
"605","https://www.icpsr.umich.edu/web/ICPSR/studies/13719"
"606","https://www.icpsr.umich.edu/web/ICPSR/studies/13718"
"607","https://www.icpsr.umich.edu/web/ICPSR/studies/13711"
"608","https://www.icpsr.umich.edu/web/ICPSR/studies/13710"
"609","https://www.icpsr.umich.edu/web/ICPSR/studies/13707"
"610","https://www.icpsr.umich.edu/web/ICPSR/studies/13706"
"611","https://www.icpsr.umich.edu/web/ICPSR/studies/13705"
"612","https://www.icpsr.umich.edu/web/ICPSR/studies/13701"
"613","https://www.icpsr.umich.edu/web/ICPSR/studies/13696"
"614","https://www.icpsr.umich.edu/web/ICPSR/studies/13695"
"615","https://www.icpsr.umich.edu/web/ICPSR/studies/13690"
"616","https://www.icpsr.umich.edu/web/ICPSR/studies/13685"
"617","https://www.icpsr.umich.edu/web/ICPSR/studies/13681"
"618","https://www.icpsr.umich.edu/web/ICPSR/studies/13677"
"619","https://www.icpsr.umich.edu/web/ICPSR/studies/13675"
"620","https://www.icpsr.umich.edu/web/ICPSR/studies/13672"
"621","https://www.icpsr.umich.edu/web/ICPSR/studies/8663"
"622","https://www.icpsr.umich.edu/web/ICPSR/studies/29641"
"623","https://www.icpsr.umich.edu/web/ICPSR/studies/6736"
"624","https://www.icpsr.umich.edu/web/ICPSR/studies/9535"
"625","https://www.icpsr.umich.edu/web/ICPSR/studies/8899"
"626","https://www.icpsr.umich.edu/web/ICPSR/studies/9543"
"627","https://www.icpsr.umich.edu/web/ICPSR/studies/9537"
"628","https://www.icpsr.umich.edu/web/ICPSR/studies/9540"
"629","https://www.icpsr.umich.edu/web/ICPSR/studies/9536"
"630","https://www.icpsr.umich.edu/web/ICPSR/studies/6386"
"631","https://www.icpsr.umich.edu/web/ICPSR/studies/9538"
"632","https://www.icpsr.umich.edu/web/ICPSR/studies/9716"
"633","https://www.icpsr.umich.edu/web/ICPSR/studies/9567"
"634","https://www.icpsr.umich.edu/web/ICPSR/studies/9542"
"635","https://www.icpsr.umich.edu/web/ICPSR/studies/9539"
"636","https://www.icpsr.umich.edu/web/ICPSR/studies/9534"
"637","https://www.icpsr.umich.edu/web/ICPSR/studies/9530"
"638","https://www.icpsr.umich.edu/web/ICPSR/studies/8137"
"639","https://www.icpsr.umich.edu/web/ICPSR/studies/9541"
"640","https://www.icpsr.umich.edu/web/ICPSR/studies/9533"
"641","https://www.icpsr.umich.edu/web/ICPSR/studies/9531"
"642","https://www.icpsr.umich.edu/web/ICPSR/studies/8153"
"643","https://www.icpsr.umich.edu/web/ICPSR/studies/6033"
"644","https://www.icpsr.umich.edu/web/ICPSR/studies/8266"
"645","https://www.icpsr.umich.edu/web/ICPSR/studies/22929"
"646","https://www.icpsr.umich.edu/web/ICPSR/studies/32722"
"647","https://www.icpsr.umich.edu/web/ICPSR/studies/9532"
"648","https://www.icpsr.umich.edu/web/ICPSR/studies/9444"
"649","https://www.icpsr.umich.edu/web/ICPSR/studies/8361"
"650","https://www.icpsr.umich.edu/web/ICPSR/studies/6384"
"651","https://www.icpsr.umich.edu/web/ICPSR/studies/9776"
"652","https://www.icpsr.umich.edu/web/ICPSR/studies/9717"
"653","https://www.icpsr.umich.edu/web/ICPSR/studies/3301"
"654","https://www.icpsr.umich.edu/web/ICPSR/studies/6055"
"655","https://www.icpsr.umich.edu/web/ICPSR/studies/8040"
"656","https://www.icpsr.umich.edu/web/ICPSR/studies/8116"
"657","https://www.icpsr.umich.edu/web/ICPSR/studies/6879"
"658","https://www.icpsr.umich.edu/web/ICPSR/studies/8461"
"659","https://www.icpsr.umich.edu/web/ICPSR/studies/6409"
"660","https://www.icpsr.umich.edu/web/ICPSR/studies/4312"
"661","https://www.icpsr.umich.edu/web/ICPSR/studies/8913"
"662","https://www.icpsr.umich.edu/web/ICPSR/studies/4690"
"663","https://www.icpsr.umich.edu/web/ICPSR/studies/21321"
"664","https://www.icpsr.umich.edu/web/ICPSR/studies/9284"
"665","https://www.icpsr.umich.edu/web/ICPSR/studies/8371"
"666","https://www.icpsr.umich.edu/web/ICPSR/studies/6738"
"667","https://www.icpsr.umich.edu/web/ICPSR/studies/9307"
"668","https://www.icpsr.umich.edu/web/ICPSR/studies/8418"
"669","https://www.icpsr.umich.edu/web/ICPSR/studies/6984"
"670","https://www.icpsr.umich.edu/web/ICPSR/studies/4559"
"671","https://www.icpsr.umich.edu/web/ICPSR/studies/23440"
"672","https://www.icpsr.umich.edu/web/ICPSR/studies/6663"
"673","https://www.icpsr.umich.edu/web/ICPSR/studies/60"
"674","https://www.icpsr.umich.edu/web/ICPSR/studies/4699"
"675","https://www.icpsr.umich.edu/web/ICPSR/studies/36142"
"676","https://www.icpsr.umich.edu/web/ICPSR/studies/9809"
"677","https://www.icpsr.umich.edu/web/ICPSR/studies/8901"
"678","https://www.icpsr.umich.edu/web/ICPSR/studies/29652"
"679","https://www.icpsr.umich.edu/web/ICPSR/studies/29642"
"680","https://www.icpsr.umich.edu/web/ICPSR/studies/8052"
"681","https://www.icpsr.umich.edu/web/ICPSR/studies/7616"
"682","https://www.icpsr.umich.edu/web/ICPSR/studies/9415"
"683","https://www.icpsr.umich.edu/web/ICPSR/studies/6739"
"684","https://www.icpsr.umich.edu/web/ICPSR/studies/32341"
"685","https://www.icpsr.umich.edu/web/ICPSR/studies/23041"
"686","https://www.icpsr.umich.edu/web/ICPSR/studies/33081"
"687","https://www.icpsr.umich.edu/web/ICPSR/studies/22361"
"688","https://www.icpsr.umich.edu/web/ICPSR/studies/2678"
"689","https://www.icpsr.umich.edu/web/ICPSR/studies/8457"
"690","https://www.icpsr.umich.edu/web/ICPSR/studies/8345"
"691","https://www.icpsr.umich.edu/web/ICPSR/studies/2408"
"692","https://www.icpsr.umich.edu/web/ICPSR/studies/2281"
"693","https://www.icpsr.umich.edu/web/ICPSR/studies/2364"
"694","https://www.icpsr.umich.edu/web/ICPSR/studies/2205"
"695","https://www.icpsr.umich.edu/web/ICPSR/studies/6407"
"696","https://www.icpsr.umich.edu/web/ICPSR/studies/31082"
"697","https://www.icpsr.umich.edu/web/ICPSR/studies/3664"
"698","https://www.icpsr.umich.edu/web/ICPSR/studies/28201"
"699","https://www.icpsr.umich.edu/web/ICPSR/studies/9544"
"700","https://www.icpsr.umich.edu/web/ICPSR/studies/6548"
"701","https://www.icpsr.umich.edu/web/ICPSR/studies/6383"
"702","https://www.icpsr.umich.edu/web/ICPSR/studies/6365"
"703","https://www.icpsr.umich.edu/web/ICPSR/studies/3912"
"704","https://www.icpsr.umich.edu/web/ICPSR/studies/3037"
"705","https://www.icpsr.umich.edu/web/ICPSR/studies/2161"
"706","https://www.icpsr.umich.edu/web/ICPSR/studies/36448"
"707","https://www.icpsr.umich.edu/web/ICPSR/studies/8115"
"708","https://www.icpsr.umich.edu/web/ICPSR/studies/7875"
"709","https://www.icpsr.umich.edu/web/ICPSR/studies/7699"
"710","https://www.icpsr.umich.edu/web/ICPSR/studies/6641"
"711","https://www.icpsr.umich.edu/web/ICPSR/studies/4090"
"712","https://www.icpsr.umich.edu/web/ICPSR/studies/2574"
"713","https://www.icpsr.umich.edu/web/ICPSR/studies/2482"
"714","https://www.icpsr.umich.edu/web/ICPSR/studies/9545"
"715","https://www.icpsr.umich.edu/web/ICPSR/studies/2810"
"716","https://www.icpsr.umich.edu/web/ICPSR/studies/8144"
"717","https://www.icpsr.umich.edu/web/ICPSR/studies/6171"
"718","https://www.icpsr.umich.edu/web/ICPSR/studies/9472"
"719","https://www.icpsr.umich.edu/web/ICPSR/studies/9318"
"720","https://www.icpsr.umich.edu/web/ICPSR/studies/4272"
"721","https://www.icpsr.umich.edu/web/ICPSR/studies/29644"
"722","https://www.icpsr.umich.edu/web/ICPSR/studies/8707"
"723","https://www.icpsr.umich.edu/web/ICPSR/studies/8349"
"724","https://www.icpsr.umich.edu/web/ICPSR/studies/4429"
"725","https://www.icpsr.umich.edu/web/ICPSR/studies/8267"
"726","https://www.icpsr.umich.edu/web/ICPSR/studies/3137"
"727","https://www.icpsr.umich.edu/web/ICPSR/studies/22626"
"728","https://www.icpsr.umich.edu/web/ICPSR/studies/3047"
"729","https://www.icpsr.umich.edu/web/ICPSR/studies/25643"
"730","https://www.icpsr.umich.edu/web/ICPSR/studies/7876"
"731","https://www.icpsr.umich.edu/web/ICPSR/studies/21340"
"732","https://www.icpsr.umich.edu/web/ICPSR/studies/9715"
"733","https://www.icpsr.umich.edu/web/ICPSR/studies/9282"
"734","https://www.icpsr.umich.edu/web/ICPSR/studies/3182"
"735","https://www.icpsr.umich.edu/web/ICPSR/studies/4089"
"736","https://www.icpsr.umich.edu/web/ICPSR/studies/9547"
"737","https://www.icpsr.umich.edu/web/ICPSR/studies/9546"
"738","https://www.icpsr.umich.edu/web/ICPSR/studies/7558"
"739","https://www.icpsr.umich.edu/web/ICPSR/studies/8265"
"740","https://www.icpsr.umich.edu/web/ICPSR/studies/3333"
"741","https://www.icpsr.umich.edu/web/ICPSR/studies/31541"
"742","https://www.icpsr.umich.edu/web/ICPSR/studies/36829"
"743","https://www.icpsr.umich.edu/web/ICPSR/studies/6186"
"744","https://www.icpsr.umich.edu/web/ICPSR/studies/6056"
"745","https://www.icpsr.umich.edu/web/ICPSR/studies/9131"
"746","https://www.icpsr.umich.edu/web/ICPSR/studies/8403"
"747","https://www.icpsr.umich.edu/web/ICPSR/studies/8321"
"748","https://www.icpsr.umich.edu/web/ICPSR/studies/8193"
"749","https://www.icpsr.umich.edu/web/ICPSR/studies/29881"
"750","https://www.icpsr.umich.edu/web/ICPSR/studies/8143"
"751","https://www.icpsr.umich.edu/web/ICPSR/studies/7935"
"752","https://www.icpsr.umich.edu/web/ICPSR/studies/24781"
"753","https://www.icpsr.umich.edu/web/ICPSR/studies/3045"
"754","https://www.icpsr.umich.edu/web/ICPSR/studies/3967"
"755","https://www.icpsr.umich.edu/web/ICPSR/studies/4528"
"756","https://www.icpsr.umich.edu/web/ICPSR/studies/2803"
"757","https://www.icpsr.umich.edu/web/ICPSR/studies/21320"
"758","https://www.icpsr.umich.edu/web/ICPSR/studies/36383"
